Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
S;RS;CAXIAS DO SUL;SIM REDE DE POSTOS LTDA; 07.473.735/0123-50;AVENIDA RUBEM BENTO ALVES;2629;;NOSSA SENHORA DE FATIMA;95032-440;ETANOL;01/07/2020;3,799;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;SIM REDE DE POSTOS LTDA; 07.473.735/0123-50;AVENIDA RUBEM BENTO ALVES;2629;;NOSSA SENHORA DE FATIMA;95032-440;DIESEL;01/07/2020;2,999;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;SIM REDE DE POSTOS LTDA; 07.473.735/0123-50;AVENIDA RUBEM BENTO ALVES;2629;;NOSSA SENHORA DE FATIMA;95032-440;DIESEL S10;01/07/2020;3,199;;R$ / litro;RAIZEN
S;RS;ESTEIO;ABASTECEDORA DIAS NARCIZO LTDA; 25.161.722/0001-59;RODOVIA BR-116;1048;;NOVO ESTEIO;93270-000;GASOLINA;01/07/2020;4,099;;R$ / litro;RAIZEN
S;RS;ESTEIO;ABASTECEDORA DIAS NARCIZO LTDA; 25.161.722/0001-59;RODOVIA BR-116;1048;;NOVO ESTEIO;93270-000;DIESEL;01/07/2020;2,959;;R$ / litro;RAIZEN
S;RS;ESTEIO;ABASTECEDORA DIAS NARCIZO LTDA; 25.161.722/0001-59;RODOVIA BR-116;1048;;NOVO ESTEIO;93270-000;DIESEL S10;01/07/2020;3,099;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO CATEDRAL LTDA; 21.814.894/0001-23;AVENIDA CRISTIANO MACHADO;11100;;VILA CLORIS;31744-320;GASOLINA;01/07/2020;3,977;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO CATEDRAL LTDA; 21.814.894/0001-23;AVENIDA CRISTIANO MACHADO;11100;;VILA CLORIS;31744-320;ETANOL;01/07/2020;2,587;;R$ / litro;RAIZEN
S;SC;CRICIUMA;AUTO POSTO MAP LTDA; 26.149.459/0001-45;AVENIDA RUY BARBOSA;320;;CENTRO;88801-120;GASOLINA;01/07/2020;3,879;;R$ / litro;IPIRANGA
S;SC;CRICIUMA;AUTO POSTO MAP LTDA; 26.149.459/0001-45;AVENIDA RUY BARBOSA;320;;CENTRO;88801-120;DIESEL S10;01/07/2020;3,299;;R$ / litro;IPIRANGA
SE;RJ;NOVA IGUACU;REDE MR COMERCIO DE COMBUSTIVEL LTDA; 22.553.353/0001-51;AVENIDA HENRIQUE DUQUE ESTRADA MAYER;440;;ALTO DA POSSE;26030-380;GASOLINA;01/07/2020;4,399;;R$ / litro;BRANCA
SE;RJ;NOVA IGUACU;REDE MR COMERCIO DE COMBUSTIVEL LTDA; 22.553.353/0001-51;AVENIDA HENRIQUE DUQUE ESTRADA MAYER;440;;ALTO DA POSSE;26030-380;ETANOL;01/07/2020;3,489;;R$ / litro;BRANCA
S;PR;PONTA GROSSA;POSTO VALE DE PONTA GROSSA LTDA; 23.663.724/0001-10;AVENIDA BONIFACIO VILELA;262;;CENTRO;84010-330;GASOLINA;01/07/2020;3,65;3,42;R$ / litro;IDAZA
S;PR;PONTA GROSSA;POSTO VALE DE PONTA GROSSA LTDA; 23.663.724/0001-10;AVENIDA BONIFACIO VILELA;262;;CENTRO;84010-330;ETANOL;01/07/2020;2,67;;R$ / litro;IDAZA
S;PR;PONTA GROSSA;POSTO VALE DE PONTA GROSSA LTDA; 23.663.724/0001-10;AVENIDA BONIFACIO VILELA;262;;CENTRO;84010-330;DIESEL;01/07/2020;2,79;;R$ / litro;IDAZA
S;PR;PONTA GROSSA;POSTO VALE DE PONTA GROSSA LTDA; 23.663.724/0001-10;AVENIDA BONIFACIO VILELA;262;;CENTRO;84010-330;DIESEL S10;01/07/2020;2,899;2,294;R$ / litro;IDAZA
N;PA;CONCEICAO DO ARAGUAIA;MANGUEIRAO COMERCIO DE COMBUSTIVEIS E TRANSPORTE LTDA - EPP; 16.923.420/0001-80;AVENIDA INTENDENTE NORBERTO LIMA;1930;;JARDIM PETROPOLIS;68540-000;GASOLINA;01/07/2020;4,49;;R$ / litro;IPIRANGA
N;PA;CONCEICAO DO ARAGUAIA;MANGUEIRAO COMERCIO DE COMBUSTIVEIS E TRANSPORTE LTDA - EPP; 16.923.420/0001-80;AVENIDA INTENDENTE NORBERTO LIMA;1930;;JARDIM PETROPOLIS;68540-000;DIESEL;01/07/2020;3,58;;R$ / litro;IPIRANGA
N;PA;CONCEICAO DO ARAGUAIA;MANGUEIRAO COMERCIO DE COMBUSTIVEIS E TRANSPORTE LTDA - EPP; 16.923.420/0001-80;AVENIDA INTENDENTE NORBERTO LIMA;1930;;JARDIM PETROPOLIS;68540-000;DIESEL S10;01/07/2020;3,61;;R$ / litro;IPIRANGA
S;RS;CACHOEIRA DO SUL;POSTO DE COMBUSTIVEIS DAL RI LTDA.; 08.824.904/0006-58;AVENIDA BRASIL;300;;DREWS;96501-012;GASOLINA;01/07/2020;4,199;;R$ / litro;IPIRANGA
S;RS;CACHOEIRA DO SUL;POSTO DE COMBUSTIVEIS DAL RI LTDA.; 08.824.904/0006-58;AVENIDA BRASIL;300;;DREWS;96501-012;ETANOL;01/07/2020;3,999;;R$ / litro;IPIRANGA
S;RS;CACHOEIRA DO SUL;POSTO DE COMBUSTIVEIS DAL RI LTDA.; 08.824.904/0006-58;AVENIDA BRASIL;300;;DREWS;96501-012;DIESEL;01/07/2020;3,399;;R$ / litro;IPIRANGA
S;RS;CACHOEIRA DO SUL;POSTO DE COMBUSTIVEIS DAL RI LTDA.; 08.824.904/0006-58;AVENIDA BRASIL;300;;DREWS;96501-012;DIESEL S10;01/07/2020;3,459;;R$ / litro;IPIRANGA
S;RS;CRUZ ALTA;COMERCIAL DE COMBUSTIVEIS MARTINS LTDA; 89.599.666/0009-79;AVENIDA BENJAMIN CONSTANT;853;SALA  A;SAO MIGUEL;98025-110;GASOLINA;01/07/2020;4,119;;R$ / litro;BRANCA
S;RS;CRUZ ALTA;COMERCIAL DE COMBUSTIVEIS MARTINS LTDA; 89.599.666/0009-79;AVENIDA BENJAMIN CONSTANT;853;SALA  A;SAO MIGUEL;98025-110;DIESEL;01/07/2020;2,899;;R$ / litro;BRANCA
S;RS;CRUZ ALTA;COMERCIAL DE COMBUSTIVEIS MARTINS LTDA; 89.599.666/0009-79;AVENIDA BENJAMIN CONSTANT;853;SALA  A;SAO MIGUEL;98025-110;DIESEL S10;01/07/2020;2,999;;R$ / litro;BRANCA
NE;CE;CAUCAIA;JET DERIVADOS DE PETROLEO EIRELI; 26.379.686/0001-67;RODOVIA CE-090;8020;KM    08;JARDIM ICARAI;61621-455;GASOLINA;01/07/2020;3,99;;R$ / litro;BRANCA
NE;CE;CAUCAIA;JET DERIVADOS DE PETROLEO EIRELI; 26.379.686/0001-67;RODOVIA CE-090;8020;KM    08;JARDIM ICARAI;61621-455;ETANOL;01/07/2020;3,489;;R$ / litro;BRANCA
NE;CE;CAUCAIA;JET DERIVADOS DE PETROLEO EIRELI; 26.379.686/0001-67;RODOVIA CE-090;8020;KM    08;JARDIM ICARAI;61621-455;DIESEL S10;01/07/2020;3,43;;R$ / litro;BRANCA
SE;MG;MANHUACU;AUTO POSTO TIGRAO MANHUACU LTDA; 26.552.909/0001-46;RODOVIA BR 262;6101;KM    39;PONTE DA ALDEIA;36900-000;GASOLINA;01/07/2020;4,299;;R$ / litro;RAIZEN
SE;MG;MANHUACU;AUTO POSTO TIGRAO MANHUACU LTDA; 26.552.909/0001-46;RODOVIA BR 262;6101;KM    39;PONTE DA ALDEIA;36900-000;ETANOL;01/07/2020;3,099;;R$ / litro;RAIZEN
SE;MG;MANHUACU;AUTO POSTO TIGRAO MANHUACU LTDA; 26.552.909/0001-46;RODOVIA BR 262;6101;KM    39;PONTE DA ALDEIA;36900-000;DIESEL;01/07/2020;3,079;;R$ / litro;RAIZEN
SE;MG;MANHUACU;AUTO POSTO TIGRAO MANHUACU LTDA; 26.552.909/0001-46;RODOVIA BR 262;6101;KM    39;PONTE DA ALDEIA;36900-000;DIESEL S10;01/07/2020;3,179;;R$ / litro;RAIZEN
NE;BA;LIVRAMENTO DE NOSSA SENHORA;POSTO DE COMBUSTIVEIS ALVES BANDEIRA LTDA - EPP; 20.738.329/0001-61;AVENIDA DR. NELSON LEAL;33;COMODO;CENTRO;46140-000;GASOLINA;01/07/2020;4,299;;R$ / litro;BRANCA
NE;BA;LIVRAMENTO DE NOSSA SENHORA;POSTO DE COMBUSTIVEIS ALVES BANDEIRA LTDA - EPP; 20.738.329/0001-61;AVENIDA DR. NELSON LEAL;33;COMODO;CENTRO;46140-000;ETANOL;01/07/2020;3,699;;R$ / litro;BRANCA
NE;BA;LIVRAMENTO DE NOSSA SENHORA;POSTO DE COMBUSTIVEIS ALVES BANDEIRA LTDA - EPP; 20.738.329/0001-61;AVENIDA DR. NELSON LEAL;33;COMODO;CENTRO;46140-000;DIESEL;01/07/2020;3,199;;R$ / litro;BRANCA
NE;PI;TERESINA;FROTA PETROLEO LTDA - EPP; 23.883.576/0001-40;AVENIDA PREFEITO HUGO BASTOS;5850;;VALE QUEM TEM;64057-390;GASOLINA;01/07/2020;4,299;;R$ / litro;BRANCA
NE;PI;TERESINA;FROTA PETROLEO LTDA - EPP; 23.883.576/0001-40;AVENIDA PREFEITO HUGO BASTOS;5850;;VALE QUEM TEM;64057-390;ETANOL;01/07/2020;3,159;;R$ / litro;BRANCA
NE;PI;TERESINA;FROTA PETROLEO LTDA - EPP; 23.883.576/0001-40;AVENIDA PREFEITO HUGO BASTOS;5850;;VALE QUEM TEM;64057-390;DIESEL;01/07/2020;3,489;;R$ / litro;BRANCA
NE;PI;TERESINA;FROTA PETROLEO LTDA - EPP; 23.883.576/0001-40;AVENIDA PREFEITO HUGO BASTOS;5850;;VALE QUEM TEM;64057-390;DIESEL S10;01/07/2020;3,489;;R$ / litro;BRANCA
NE;PI;TERESINA;POSTO MAIS VALE LTDA; 26.128.088/0001-15;AVENIDA ZEQUINHA FREIRE;2260;QUADRAA                   LOTE  03;URUGUAI;64073-020;GASOLINA;01/07/2020;4,14;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO MAIS VALE LTDA; 26.128.088/0001-15;AVENIDA ZEQUINHA FREIRE;2260;QUADRAA                   LOTE  03;URUGUAI;64073-020;ETANOL;01/07/2020;3,08;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO MAIS VALE LTDA; 26.128.088/0001-15;AVENIDA ZEQUINHA FREIRE;2260;QUADRAA                   LOTE  03;URUGUAI;64073-020;DIESEL S10;01/07/2020;3,209;;R$ / litro;SABBÁ
SE;SP;SUZANO;ITAMARATHY AUTO POSTO E ACESSORIOS LTDA; 44.293.322/0004-94;AVENIDA FRANCISCO MARENGO;39;;JARDIM REVISTA;08694-000;GASOLINA;01/07/2020;3,999;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SUZANO;ITAMARATHY AUTO POSTO E ACESSORIOS LTDA; 44.293.322/0004-94;AVENIDA FRANCISCO MARENGO;39;;JARDIM REVISTA;08694-000;ETANOL;01/07/2020;2,799;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SUZANO;ITAMARATHY AUTO POSTO E ACESSORIOS LTDA; 44.293.322/0004-94;AVENIDA FRANCISCO MARENGO;39;;JARDIM REVISTA;08694-000;DIESEL;01/07/2020;3,199;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SUZANO;ITAMARATHY AUTO POSTO E ACESSORIOS LTDA; 44.293.322/0004-94;AVENIDA FRANCISCO MARENGO;39;;JARDIM REVISTA;08694-000;DIESEL S10;01/07/2020;3,299;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
N;TO;PARAISO DO TOCANTINS;REDE DE POSTOS MARAJO PARAISO DO TOCANTINS LTDA - EPP; 24.310.695/0001-76;RODOVIA BR-153 KM-492;SN;;VILA CHAPADAO;77600-000;GASOLINA;01/07/2020;4,299;;R$ / litro;IPIRANGA
N;TO;PARAISO DO TOCANTINS;REDE DE POSTOS MARAJO PARAISO DO TOCANTINS LTDA - EPP; 24.310.695/0001-76;RODOVIA BR-153 KM-492;SN;;VILA CHAPADAO;77600-000;ETANOL;01/07/2020;3,559;;R$ / litro;IPIRANGA
N;TO;PARAISO DO TOCANTINS;REDE DE POSTOS MARAJO PARAISO DO TOCANTINS LTDA - EPP; 24.310.695/0001-76;RODOVIA BR-153 KM-492;SN;;VILA CHAPADAO;77600-000;DIESEL;01/07/2020;3,049;;R$ / litro;IPIRANGA
N;TO;PARAISO DO TOCANTINS;REDE DE POSTOS MARAJO PARAISO DO TOCANTINS LTDA - EPP; 24.310.695/0001-76;RODOVIA BR-153 KM-492;SN;;VILA CHAPADAO;77600-000;DIESEL S10;01/07/2020;3,099;;R$ / litro;IPIRANGA
S;RS;PELOTAS;COQUEIRO COMBUSTIVEIS E SERVICOS LTDA; 97.005.581/0012-49;RUA ALMIRANTE BARROSO;2360;;CENTRO;96010-280;GASOLINA;01/07/2020;3,997;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
S;RS;PELOTAS;COQUEIRO COMBUSTIVEIS E SERVICOS LTDA; 97.005.581/0012-49;RUA ALMIRANTE BARROSO;2360;;CENTRO;96010-280;ETANOL;01/07/2020;4,097;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
S;RS;PELOTAS;COQUEIRO COMBUSTIVEIS E SERVICOS LTDA; 97.005.581/0012-49;RUA ALMIRANTE BARROSO;2360;;CENTRO;96010-280;DIESEL S10;01/07/2020;3,417;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;SE;NOSSA SENHORA DO SOCORRO;PETROX COMERCIAL LTDA; 05.297.480/0025-95;AVENIDA COLETORA A, CONJ. MARCOS FREIRE I,;2457;LOTE  01-A                QUADRA52-A;TAICOCA;49160-000;GASOLINA;01/07/2020;4,387;3,4232;R$ / litro;PETROX DISTRIBUIDORA
NE;SE;NOSSA SENHORA DO SOCORRO;PETROX COMERCIAL LTDA; 05.297.480/0025-95;AVENIDA COLETORA A, CONJ. MARCOS FREIRE I,;2457;LOTE  01-A                QUADRA52-A;TAICOCA;49160-000;ETANOL;01/07/2020;3,493;2,7885;R$ / litro;PETROX DISTRIBUIDORA
NE;SE;NOSSA SENHORA DO SOCORRO;PETROX COMERCIAL LTDA; 05.297.480/0025-95;AVENIDA COLETORA A, CONJ. MARCOS FREIRE I,;2457;LOTE  01-A                QUADRA52-A;TAICOCA;49160-000;DIESEL S10;01/07/2020;3,387;2,7057;R$ / litro;PETROX DISTRIBUIDORA
S;RS;SAO LEOPOLDO;COMERCIAL LE MANS TRANSPORTES E SERVICOS LTDA; 04.357.437/0002-19;AVENIDA MAUA;2910;;MORRO DO ESPELHO;93030-092;GASOLINA;01/07/2020;3,899;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
S;RS;SAO LEOPOLDO;COMERCIAL LE MANS TRANSPORTES E SERVICOS LTDA; 04.357.437/0002-19;AVENIDA MAUA;2910;;MORRO DO ESPELHO;93030-092;ETANOL;01/07/2020;3,999;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
S;RS;SAO LEOPOLDO;COMERCIAL LE MANS TRANSPORTES E SERVICOS LTDA; 04.357.437/0002-19;AVENIDA MAUA;2910;;MORRO DO ESPELHO;93030-092;DIESEL;01/07/2020;2,999;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
S;RS;SAO LEOPOLDO;COMERCIAL LE MANS TRANSPORTES E SERVICOS LTDA; 04.357.437/0002-19;AVENIDA MAUA;2910;;MORRO DO ESPELHO;93030-092;DIESEL S10;01/07/2020;3,099;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
S;SC;BIGUACU;POSTO MAR DAS PEDRAS LTDA; 22.915.775/0001-20;RUA CECILIA MARIA JOSE AZEVEDO;210;;MAR DAS PEDRAS;88160-518;GASOLINA;01/07/2020;4,299;;R$ / litro;RAIZEN MIME
S;SC;BIGUACU;POSTO MAR DAS PEDRAS LTDA; 22.915.775/0001-20;RUA CECILIA MARIA JOSE AZEVEDO;210;;MAR DAS PEDRAS;88160-518;ETANOL;01/07/2020;3,599;;R$ / litro;RAIZEN MIME
S;SC;BIGUACU;POSTO MAR DAS PEDRAS LTDA; 22.915.775/0001-20;RUA CECILIA MARIA JOSE AZEVEDO;210;;MAR DAS PEDRAS;88160-518;DIESEL S10;01/07/2020;3,599;;R$ / litro;RAIZEN MIME
NE;PI;TERESINA;POSTO MARTINEZ LTDA - ME; 02.992.818/0001-63;AVENIDA ANTONIO OLIVEIRA;61;;GURUPI;64091-400;GASOLINA;01/07/2020;4,199;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO MARTINEZ LTDA - ME; 02.992.818/0001-63;AVENIDA ANTONIO OLIVEIRA;61;;GURUPI;64091-400;ETANOL;01/07/2020;3,399;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO MARTINEZ LTDA - ME; 02.992.818/0001-63;AVENIDA ANTONIO OLIVEIRA;61;;GURUPI;64091-400;DIESEL;01/07/2020;3,079;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO MARTINEZ LTDA - ME; 02.992.818/0001-63;AVENIDA ANTONIO OLIVEIRA;61;;GURUPI;64091-400;DIESEL S10;01/07/2020;3,099;;R$ / litro;IPIRANGA
SE;SP;BAURU;POSTO POLO CUESTA LTDA; 24.274.008/0001-04;RUA LUIZ LEVORATO;20090;BLOCO 2;JARDIM MARABA;17048-290;GASOLINA;01/07/2020;3,979;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;BAURU;POSTO POLO CUESTA LTDA; 24.274.008/0001-04;RUA LUIZ LEVORATO;20090;BLOCO 2;JARDIM MARABA;17048-290;ETANOL;01/07/2020;2,699;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;BAURU;POSTO POLO CUESTA LTDA; 24.274.008/0001-04;RUA LUIZ LEVORATO;20090;BLOCO 2;JARDIM MARABA;17048-290;DIESEL S10;01/07/2020;3,299;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
S;RS;SANTANA DO LIVRAMENTO;GARRA LIVRAMENTO COMERCIO DE COMBUSTIVEIS LTDA; 15.638.997/0001-87;RUA TENENTE ANIBAL BENEVOLO;215;;DIVISA;97573-440;GASOLINA;01/07/2020;4,31;;R$ / litro;BRANCA
S;RS;SANTANA DO LIVRAMENTO;GARRA LIVRAMENTO COMERCIO DE COMBUSTIVEIS LTDA; 15.638.997/0001-87;RUA TENENTE ANIBAL BENEVOLO;215;;DIVISA;97573-440;DIESEL S10;01/07/2020;3,29;;R$ / litro;BRANCA
S;RS;RIO GRANDE;SIM REDE DE POSTOS LTDA; 07.473.735/0119-73;RUA APELLES PORTO ALEGRE;53;;CENTRO;96200-060;GASOLINA;01/07/2020;4,149;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
S;RS;RIO GRANDE;SIM REDE DE POSTOS LTDA; 07.473.735/0119-73;RUA APELLES PORTO ALEGRE;53;;CENTRO;96200-060;DIESEL S10;01/07/2020;3,249;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
S;RS;SAO LEOPOLDO;RODA COMERCIO DE COMBUSTIVEIS LTDA.; 27.003.598/0001-29;AVENIDA DOM JOAO BECKER;170;;CENTRO;93010-010;GASOLINA;01/07/2020;3,899;;R$ / litro;IPIRANGA
S;RS;SAO LEOPOLDO;RODA COMERCIO DE COMBUSTIVEIS LTDA.; 27.003.598/0001-29;AVENIDA DOM JOAO BECKER;170;;CENTRO;93010-010;DIESEL S10;01/07/2020;3,099;;R$ / litro;IPIRANGA
S;RS;SAO LEOPOLDO;RODA COMERCIO DE COMBUSTIVEIS LTDA.; 27.003.598/0001-29;AVENIDA DOM JOAO BECKER;170;;CENTRO;93010-010;GNV;01/07/2020;3,799;;R$ / m³;IPIRANGA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO GIBY LTDA; 25.013.174/0001-10;ESTRADA DE SANTA ISABEL;2750;;VILA MENEZES;08599-385;GASOLINA;01/07/2020;3,899;3,3879;R$ / litro;RAIZEN
SE;SP;ITAQUAQUECETUBA;AUTO POSTO GIBY LTDA; 25.013.174/0001-10;ESTRADA DE SANTA ISABEL;2750;;VILA MENEZES;08599-385;ETANOL;01/07/2020;2,699;2,165;R$ / litro;RAIZEN
SE;SP;ITAQUAQUECETUBA;AUTO POSTO GIBY LTDA; 25.013.174/0001-10;ESTRADA DE SANTA ISABEL;2750;;VILA MENEZES;08599-385;DIESEL S10;01/07/2020;3,299;2,673;R$ / litro;RAIZEN
SE;RJ;ITAPERUNA;POSTO TIMBOZAO ITAPERUNA LTDA; 25.032.853/0001-36;AVENIDA PRESIDENTE DUTRA;1099;;CIDADE NOVA;28300-000;GASOLINA;01/07/2020;4,84;;R$ / litro;BRANCA
SE;RJ;ITAPERUNA;POSTO TIMBOZAO ITAPERUNA LTDA; 25.032.853/0001-36;AVENIDA PRESIDENTE DUTRA;1099;;CIDADE NOVA;28300-000;ETANOL;01/07/2020;3,44;;R$ / litro;BRANCA
SE;RJ;ITAPERUNA;POSTO TIMBOZAO ITAPERUNA LTDA; 25.032.853/0001-36;AVENIDA PRESIDENTE DUTRA;1099;;CIDADE NOVA;28300-000;DIESEL;01/07/2020;2,98;;R$ / litro;BRANCA
SE;RJ;ITAPERUNA;POSTO TIMBOZAO ITAPERUNA LTDA; 25.032.853/0001-36;AVENIDA PRESIDENTE DUTRA;1099;;CIDADE NOVA;28300-000;DIESEL S10;01/07/2020;3,02;;R$ / litro;BRANCA
S;PR;SANTO ANTONIO DA PLATINA;FOX MILENIUM PLATINA COMERCIO DE COMBUSTIVEIS LTDA; 26.897.252/0001-59;RUA RIO BRANCO;380;;CENTRO;86430-000;GASOLINA;01/07/2020;3,78;;R$ / litro;BRANCA
S;PR;SANTO ANTONIO DA PLATINA;FOX MILENIUM PLATINA COMERCIO DE COMBUSTIVEIS LTDA; 26.897.252/0001-59;RUA RIO BRANCO;380;;CENTRO;86430-000;ETANOL;01/07/2020;2,78;;R$ / litro;BRANCA
S;PR;SANTO ANTONIO DA PLATINA;FOX MILENIUM PLATINA COMERCIO DE COMBUSTIVEIS LTDA; 26.897.252/0001-59;RUA RIO BRANCO;380;;CENTRO;86430-000;DIESEL;01/07/2020;2,77;;R$ / litro;BRANCA
S;PR;SANTO ANTONIO DA PLATINA;FOX MILENIUM PLATINA COMERCIO DE COMBUSTIVEIS LTDA; 26.897.252/0001-59;RUA RIO BRANCO;380;;CENTRO;86430-000;DIESEL S10;01/07/2020;2,8;;R$ / litro;BRANCA
SE;RJ;SAO GONCALO;GOL OLIMPICO COMBUSTIVEIS E SERVICOS LTDA; 17.171.266/0001-08;AVENIDA DOUTOR EUGENIO BORGES;0;LOTE  C;ARSENAL;24755-452;GASOLINA;01/07/2020;4,295;4,007;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;RJ;SAO GONCALO;GOL OLIMPICO COMBUSTIVEIS E SERVICOS LTDA; 17.171.266/0001-08;AVENIDA DOUTOR EUGENIO BORGES;0;LOTE  C;ARSENAL;24755-452;ETANOL;01/07/2020;3,655;3,3852;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;RJ;SAO GONCALO;GOL OLIMPICO COMBUSTIVEIS E SERVICOS LTDA; 17.171.266/0001-08;AVENIDA DOUTOR EUGENIO BORGES;0;LOTE  C;ARSENAL;24755-452;DIESEL;01/07/2020;3,239;2,8398;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;RJ;SAO GONCALO;GOL OLIMPICO COMBUSTIVEIS E SERVICOS LTDA; 17.171.266/0001-08;AVENIDA DOUTOR EUGENIO BORGES;0;LOTE  C;ARSENAL;24755-452;DIESEL S10;01/07/2020;3,285;2,8716;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;LEME;POSTO SAO JOSE DO LAGO LTDA; 24.819.247/0001-00;AVENIDA JOAQUIM LOPES AGUILA;25;;CENTRO;13614-032;GASOLINA;01/07/2020;3,899;;R$ / litro;RAIZEN
SE;SP;LEME;POSTO SAO JOSE DO LAGO LTDA; 24.819.247/0001-00;AVENIDA JOAQUIM LOPES AGUILA;25;;CENTRO;13614-032;ETANOL;01/07/2020;2,499;;R$ / litro;RAIZEN
SE;SP;LEME;POSTO SAO JOSE DO LAGO LTDA; 24.819.247/0001-00;AVENIDA JOAQUIM LOPES AGUILA;25;;CENTRO;13614-032;DIESEL S10;01/07/2020;3,399;;R$ / litro;RAIZEN
SE;MG;UBERLANDIA;AUTO POSTO K 119 EIRELI; 26.731.294/0001-15;AVENIDA JOAO PINHEIRO;2997;;BRASIL;38400-714;GASOLINA;01/07/2020;3,919;;R$ / litro;BRANCA
SE;MG;UBERLANDIA;AUTO POSTO K 119 EIRELI; 26.731.294/0001-15;AVENIDA JOAO PINHEIRO;2997;;BRASIL;38400-714;ETANOL;01/07/2020;2,519;;R$ / litro;BRANCA
SE;MG;UBERLANDIA;AUTO POSTO K 119 EIRELI; 26.731.294/0001-15;AVENIDA JOAO PINHEIRO;2997;;BRASIL;38400-714;DIESEL;01/07/2020;3,099;;R$ / litro;BRANCA
SE;MG;UBERLANDIA;AUTO POSTO K 119 EIRELI; 26.731.294/0001-15;AVENIDA JOAO PINHEIRO;2997;;BRASIL;38400-714;DIESEL S10;01/07/2020;3,139;;R$ / litro;BRANCA
S;SC;PALHOCA;COMERCIO DE COMBUSTIVEIS RIO GRANDE LTDA; 26.205.838/0001-05;AVENIDA RIO GRANDE;2345;;RIO GRANDE;88131-600;GASOLINA;01/07/2020;4,299;;R$ / litro;IPIRANGA
S;SC;PALHOCA;COMERCIO DE COMBUSTIVEIS RIO GRANDE LTDA; 26.205.838/0001-05;AVENIDA RIO GRANDE;2345;;RIO GRANDE;88131-600;ETANOL;01/07/2020;3,299;;R$ / litro;IPIRANGA
S;SC;PALHOCA;COMERCIO DE COMBUSTIVEIS RIO GRANDE LTDA; 26.205.838/0001-05;AVENIDA RIO GRANDE;2345;;RIO GRANDE;88131-600;DIESEL S10;01/07/2020;3,299;;R$ / litro;IPIRANGA
S;RS;PASSO FUNDO;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA; 93.489.243/0073-90;RUA JOAO LANGARO;346;;PLANALTINA;99062-060;GASOLINA;01/07/2020;3,949;;R$ / litro;BRANCA
S;RS;PASSO FUNDO;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA; 93.489.243/0073-90;RUA JOAO LANGARO;346;;PLANALTINA;99062-060;DIESEL;01/07/2020;3,329;;R$ / litro;BRANCA
S;RS;PASSO FUNDO;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA; 93.489.243/0073-90;RUA JOAO LANGARO;346;;PLANALTINA;99062-060;DIESEL S10;01/07/2020;3,489;;R$ / litro;BRANCA
SE;MG;UBERABA;AUTO POSTO ESTORIL DE UBERABA LTDA; 26.459.294/0001-08;AVENIDA GUILHERME FERREIRA;2051;;SAO BENEDITO;38022-200;GASOLINA;01/07/2020;4,079;;R$ / litro;BRANCA
SE;MG;UBERABA;AUTO POSTO ESTORIL DE UBERABA LTDA; 26.459.294/0001-08;AVENIDA GUILHERME FERREIRA;2051;;SAO BENEDITO;38022-200;ETANOL;01/07/2020;2,699;;R$ / litro;BRANCA
